"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00040343","2019-03-29","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  189",",,7","   39",",,7",,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-03-30","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  178",",,7","   44",",,7",,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-03-31","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  194",",,7","   56",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-01","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  222",",,7","   78",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-02","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   20",",,7,0800",,,,,"  250",",,7","  -11",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-03","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   41",",,7,0800",,,,,"  161",",,7","   50",",,7",,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-04","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  194",",,7","   67",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-05","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   13",",,7,0800",,,,,"  172",",,7","   83",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-06","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    3",",,7,0800",,,,,"  128",",,7","   67",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-07","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  217",",,7","   94",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-08","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   36",",,7,0800",,,,,"  233",",,7","  117",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-09","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    8",",,7,0800",,,,,"  244",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-10","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  178",",,7","   33",",,7",,,,,"   33",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-11","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  183",",,7","   33",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-12","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0","T,,7,0800",,,,,"  172",",,7","   56",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-13","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  183",",,7","   72",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-14","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    3",",,7,0800",,,,,"  233",",,7","   78",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-15","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  250",",,7","  106",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-16","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   74",",,7,0800",,,,,"  211",",,7","    6",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-17","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    5",",,7,0800",,,,,"  156",",,7","   67",",,7",,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-18","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  217",",,7","   94",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-19","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  283",",,7","   94",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-20","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  272",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-21","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  222",",,7","   22",",,7",,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-22","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  128",",,7","   -6",",,7",,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-23","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  222",",,7","   33",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-24","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  306",",,7","  117",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-25","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  306",",,7","  172",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-26","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  317",",,7","  150",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-27","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  306",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-28","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  283",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-29","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  278",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-04-30","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  211",",,7","   17",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-01","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  200",",,7","   61",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-02","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  233",",,7","  106",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-03","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  256",",,7","  128",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-04","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  272",",,7","  139",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-05","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  278",",,7","  111",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-06","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  256",",,7","   89",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-07","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  206",",,7","  111",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-08","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  228",",,7","  139",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-09","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  261",",,7","  144",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-10","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   51",",,7,0800",,,,,"  256",",,7","  117",",,7",,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-11","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    3",",,7,0800",,,,,"  189",",,7","  100",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-12","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  267",",,7","  133",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-13","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  294",",,7","  161",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-14","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  289",",,7","  139",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-15","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  283",",,7","  133",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-16","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US",,,,,,,"  239",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-17","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US",,,,,,,"  167",",,7","   78",",,7","    2",",,7","  389",",,7","   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-18","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    5",",,7,0800",,,,,"  122",",,7","   61",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-19","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","  157",",,7,0800",,,,,"  189",",,7","   67",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-20","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   76",",,7,0800",,,,,"  144",",,7","   39",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-21","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0","T,,7,0800",,,,,"  139",",,7","   61",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-22","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   58",",,7,0800",,,,,"  139",",,7","   72",",,7",,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-23","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   56",",,7,0800",,,,,"  122",",,7","   78",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-24","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0","T,,7,0800",,,,,"  167",",,7","   78",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-25","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0","T,,7,0800",,,,,"  239",",,7","   78",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-26","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0","T,,7,0800",,,,,"  261",",,7","   83",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-27","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   84",",,7,0800",,,,,"  117",",,7","   56",",,7",,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-28","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0","T,,7,0800",,,,,"  139",",,7","   72",",,7",,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-29","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  217",",,7","  100",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-30","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  278",",,7","  133",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-05-31","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  294",",,7","  156",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-01","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   41",",,7,0800",,,,,"  283",",,7","  144",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-02","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  294",",,7","  150",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-03","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","   13",",,7,0800",,,,,"  306",",,7","  144",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-04","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  294",",,7","  150",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-05","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  344",",,7","  211",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-06","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  356",",,7","  200",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-07","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  317",",,7","  128",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-08","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  317",",,7","  111",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-09","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  256",",,7","  150",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-10","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  289",",,7","  183",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-11","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  339",",,7","  222",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-12","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  361",",,7","  228",",,7",,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-13","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  372",",,7","  189",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-14","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  383",",,7","  183",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-15","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  333",",,7","  178",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-16","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  333",",,7","  122",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-17","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  328",",,7","   67",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-18","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  317",",,7","  167",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-19","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  333",",,7","  217",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-20","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  361",",,7","  183",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-21","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  367",",,7","  156",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-22","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  333",",,7","  161",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-23","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  339",",,7","  161",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-24","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  317",",,7","  150",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-25","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  339",",,7","  194",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-26","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  350",",,7","  161",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-27","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  333",",,7","  100",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-28","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  306",",,7","  139",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-29","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  339",",,7","  133",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-06-30","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  356",",,7","  167",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-01","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  367",",,7","  133",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-02","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  328",",,7","  189",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-03","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  317",",,7","   83",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-04","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  317",",,7","  172",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-05","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  311",",,7","   28",",S,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-06","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  344",",,7","  206",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-07","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  356",",,7","  200",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-08","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  350",",,7","  183",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-09","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  322",",,7","  172",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-10","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  317",",,7","  189",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-11","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  333",",,7","  206",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-12","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  350",",,7","  217",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-13","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  356",",,7","  233",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-14","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  383",",,7","  250",",,7",,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-15","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  378",",,7","  206",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-16","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  378",",,7","  217",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-17","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  367",",,7","  206",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-18","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  350",",,7","  206",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-19","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  350",",,7","  200",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-20","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  339",",,7","  189",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-21","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  339",",,7","  200",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-22","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  367",",,7","  217",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-23","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  367",",,7","  233",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-24","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  389",",,7","  256",",,7",,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-25","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  383",",,7","  256",",,7",,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-26","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  339",",,7","  261",",,7",,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-27","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  394",",,7","  250",",,7",,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-28","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  394",",,7","  239",",,7",,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00040343","2019-07-29","36.4914","-118.8253","520.6","ASH MOUNTAIN, CA US","    0",",,7,0800",,,,,"  394",",,7","  233",",,7",,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
